size,read-start,read-end,time,block-time
1048576,10.861807784,10.867903112,0.006095328,0.000023810
2097152,10.867908264,10.879941024,0.012032760,0.000023501
4096,10.879946056,10.880068800,0.000122744,0.000122744
8192,10.880073256,10.880216912,0.000143656,0.000071828
16384,10.880220256,10.880405472,0.000185216,0.000046304
32768,10.880408536,10.880793296,0.000384760,0.000048095
65536,10.880796856,10.881251640,0.000454784,0.000028424
131072,10.881255416,10.882082880,0.000827464,0.000025858
262144,10.882086192,10.883665952,0.001579760,0.000024684
524288,10.883669592,10.886760616,0.003091024,0.000024149
1048576,10.886764584,10.892947936,0.006183352,0.000024154
2097152,10.892953008,10.905196128,0.012243120,0.000023912
4096,10.905201616,10.905332688,0.000131072,0.000131072
8192,10.905337776,10.905493032,0.000155256,0.000077628
16384,10.905497064,10.905691136,0.000194072,0.000048518
32768,10.905694536,10.905968024,0.000273488,0.000034186
65536,10.905971736,10.906422568,0.000450832,0.000028177
131072,10.906425448,10.907247152,0.000821704,0.000025678
262144,10.907250872,10.908831384,0.001580512,0.000024696
524288,10.908835120,10.912538936,0.003703816,0.000028936
1048576,10.912543584,10.918694376,0.006150792,0.000024027
2097152,10.918699992,10.931114192,0.012414200,0.000024246
4096,10.931120176,10.931255008,0.000134832,0.000134832
8192,10.931258520,10.931399576,0.000141056,0.000070528
16384,10.931403008,10.931585000,0.000181992,0.000045498
32768,10.931588216,10.931858832,0.000270616,0.000033827
65536,10.931861704,10.932326472,0.000464768,0.000029048
131072,10.932329952,10.933155064,0.000825112,0.000025785
262144,10.933158696,10.934739984,0.001581288,0.000024708
524288,10.934743584,10.937839000,0.003095416,0.000024183
1048576,10.937843048,10.944007152,0.006164104,0.000024079
2097152,10.944012528,10.956242936,0.012230408,0.000023888
4096,10.956248936,10.956373032,0.000124096,0.000124096
8192,10.956376760,10.956522504,0.000145744,0.000072872
16384,10.956526736,10.956711936,0.000185200,0.000046300
32768,10.956714888,10.957006120,0.000291232,0.000036404
65536,10.957009520,10.957486064,0.000476544,0.000029784
131072,10.957490920,10.958331504,0.000840584,0.000026268
262144,10.958335424,10.959928824,0.001593400,0.000024897
524288,10.959932688,10.963136856,0.003204168,0.000025033
1048576,10.963141288,10.969953160,0.006811872,0.000026609
2097152,10.969957872,10.982366032,0.012408160,0.000024235
4096,10.982371136,10.982504672,0.000133536,0.000133536
8192,10.982509032,10.982671640,0.000162608,0.000081304
16384,10.982675120,10.982861024,0.000185904,0.000046476
32768,10.982864104,10.983273344,0.000409240,0.000051155
65536,10.983276568,10.983944592,0.000668024,0.000041751
131072,10.983947896,10.984775032,0.000827136,0.000025848
262144,10.984778432,10.986357792,0.001579360,0.000024677
524288,10.986361624,10.989471792,0.003110168,0.000024298
1048576,10.989475664,10.995703400,0.006227736,0.000024327
2097152,10.995708600,11.008065176,0.012356576,0.000024134
4096,11.008070496,11.008260120,0.000189624,0.000189624
8192,11.008264488,11.008407144,0.000142656,0.000071328
16384,11.008410840,11.008593016,0.000182176,0.000045544
32768,11.008596376,11.008870592,0.000274216,0.000034277
65536,11.008873936,11.009342824,0.000468888,0.000029306
131072,11.009346104,11.010168680,0.000822576,0.000025705
262144,11.010171816,11.011852096,0.001680280,0.000026254
524288,11.011856640,11.015572568,0.003715928,0.000029031
1048576,11.015576672,11.021784816,0.006208144,0.000024251
2097152,11.021789856,11.034060992,0.012271136,0.000023967
4096,11.034066416,11.034191880,0.000125464,0.000125464
8192,11.034196560,11.034344336,0.000147776,0.000073888
16384,11.034347488,11.034533456,0.000185968,0.000046492
32768,11.034536816,11.034813096,0.000276280,0.000034535
65536,11.034816296,11.035283328,0.000467032,0.000029189
131072,11.035286568,11.036111928,0.000825360,0.000025793
262144,11.036115424,11.037694088,0.001578664,0.000024667
524288,11.037697312,11.040873048,0.003175736,0.000024810
1048576,11.040877800,11.047029312,0.006151512,0.000024029
2097152,11.047033160,11.059414728,0.012381568,0.000024183
4096,11.059420368,11.059555192,0.000134824,0.000134824
8192,11.059561176,11.059730680,0.000169504,0.000084752
16384,11.059734568,11.059919568,0.000185000,0.000046250
32768,11.059922584,11.060212688,0.000290104,0.000036263
65536,11.060215752,11.060712064,0.000496312,0.000031020
131072,11.060715760,11.061546208,0.000830448,0.000025951
262144,11.061550024,11.063130872,0.001580848,0.000024701
524288,11.063134688,11.066227760,0.003093072,0.000024165
1048576,11.066231904,11.072450536,0.006218632,0.000024292
2097152,11.072455248,11.084761544,0.012306296,0.000024036
4096,11.084767088,11.084894728,0.000127640,0.000127640
8192,11.084900296,11.085046008,0.000145712,0.000072856
16384,11.085049528,11.085237328,0.000187800,0.000046950
32768,11.085240368,11.085514824,0.000274456,0.000034307
65536,11.085518696,11.085984936,0.000466240,0.000029140
131072,11.085988376,11.086813424,0.000825048,0.000025783
262144,11.086817248,11.088393432,0.001576184,0.000024628
524288,11.088397136,11.091514560,0.003117424,0.000024355
1048576,11.091518648,11.097623864,0.006105216,0.000023848
2097152,11.097628576,11.109986032,0.012357456,0.000024136
4096,11.109991080,11.110113640,0.000122560,0.000122560
8192,11.110118000,11.110262064,0.000144064,0.000072032
16384,11.110265376,11.110465104,0.000199728,0.000049932
32768,11.110546208,11.110832224,0.000286016,0.000035752
65536,11.110836240,11.111304856,0.000468616,0.000029289
131072,11.111308344,11.112132704,0.000824360,0.000025761
262144,11.112136056,11.113723656,0.001587600,0.000024806
524288,11.113727056,11.116812792,0.003085736,0.000024107
1048576,11.116816872,11.122994976,0.006178104,0.000024133
2097152,11.122999584,11.135305944,0.012306360,0.000024036
4096,11.135311256,11.135432552,0.000121296,0.000121296
8192,11.135436840,11.135672600,0.000235760,0.000117880
16384,11.135676552,11.135863880,0.000187328,0.000046832
32768,11.135867064,11.136138616,0.000271552,0.000033944
65536,11.136141560,11.136607168,0.000465608,0.000029100
131072,11.136610776,11.137447392,0.000836616,0.000026144
262144,11.137452608,11.139051352,0.001598744,0.000024980
524288,11.139055128,11.142188768,0.003133640,0.000024482
1048576,11.142193376,11.148307384,0.006114008,0.000023883
2097152,11.148312096,11.160716440,0.012404344,0.000024227
4096,11.160721824,11.160857856,0.000136032,0.000136032
8192,11.160861840,11.161011504,0.000149664,0.000074832
16384,11.161014336,11.161198440,0.000184104,0.000046026
32768,11.161201360,11.161472896,0.000271536,0.000033942
65536,11.161475928,11.161925832,0.000449904,0.000028119
131072,11.161928928,11.162755152,0.000826224,0.000025820
262144,11.162758640,11.164365288,0.001606648,0.000025104
524288,11.164370136,11.167484632,0.003114496,0.000024332
1048576,11.167488800,11.173670496,0.006181696,0.000024147
2097152,11.173675768,11.185975336,0.012299568,0.000024023
4096,11.185981288,11.186112976,0.000131688,0.000131688
8192,11.186118064,11.186272696,0.000154632,0.000077316
16384,11.186276840,11.186471832,0.000194992,0.000048748
32768,11.186474976,11.186767984,0.000293008,0.000036626
65536,11.186771352,11.187239808,0.000468456,0.000029279
131072,11.187243544,11.188066960,0.000823416,0.000025732
262144,11.188070544,11.189652032,0.001581488,0.000024711
524288,11.189655600,11.192863736,0.003208136,0.000025064
1048576,11.192867912,11.199020872,0.006152960,0.000024035
2097152,11.199025424,11.211468656,0.012443232,0.000024303
4096,11.211473984,11.211609832,0.000135848,0.000135848
8192,11.211614152,11.211762848,0.000148696,0.000074348
16384,11.211766560,11.211954032,0.000187472,0.000046868
32768,11.211957088,11.212247504,0.000290416,0.000036302
65536,11.212250688,11.212715544,0.000464856,0.000029054
131072,11.212719184,11.213541544,0.000822360,0.000025699
262144,11.213544688,11.215125200,0.001580512,0.000024695
524288,11.215128448,11.218220808,0.003092360,0.000024159
1048576,11.218224656,11.224471656,0.006247000,0.000024402
2097152,11.224475976,11.237985008,0.013509032,0.000026385
4096,11.237990216,11.238138424,0.000148208,0.000148208
8192,11.238142408,11.238398448,0.000256040,0.000128020
16384,11.238402048,11.238586056,0.000184008,0.000046002
32768,11.238589384,11.238977960,0.000388576,0.000048572
65536,11.238981648,11.239429552,0.000447904,0.000027994
131072,11.239432648,11.240259640,0.000826992,0.000025844
262144,11.240262472,11.241940504,0.001678032,0.000026219
524288,11.241944608,11.245038840,0.003094232,0.000024174
1048576,11.245043392,11.251235248,0.006191856,0.000024187
2097152,11.251239880,11.263476560,0.012236680,0.000023900
4096,11.263481736,11.263608928,0.000127192,0.000127192
8192,11.263613512,11.263759272,0.000145760,0.000072880
16384,11.263762584,11.263945040,0.000182456,0.000045614
32768,11.263948456,11.264219024,0.000270568,0.000033821
65536,11.264222152,11.264688272,0.000466120,0.000029133
131072,11.264691152,11.265575040,0.000883888,0.000027622
262144,11.265580112,11.267176472,0.001596360,0.000024943
524288,11.267181256,11.270300888,0.003119632,0.000024372
1048576,11.270305000,11.276536584,0.006231584,0.000024342
2097152,11.276541920,11.290103984,0.013562064,0.000026488
4096,11.290109472,11.290252624,0.000143152,0.000143152
8192,11.290257320,11.290398872,0.000141552,0.000070776
16384,11.290402368,11.290694192,0.000291824,0.000072956
32768,11.290698512,11.290994360,0.000295848,0.000036981
65536,11.290997928,11.291644848,0.000646920,0.000040433
131072,11.291648536,11.292450728,0.000802192,0.000025069
262144,11.292454128,11.293999384,0.001545256,0.000024145
524288,11.294002904,11.297102104,0.003099200,0.000024213
1048576,11.297106104,11.303269672,0.006163568,0.000024076
2097152,11.303274728,11.315507944,0.012233216,0.000023893
4096,11.315513512,11.315638184,0.000124672,0.000124672
8192,11.315642288,11.315815592,0.000173304,0.000086652
16384,11.315819328,11.316108808,0.000289480,0.000072370
32768,11.316112096,11.316386448,0.000274352,0.000034294
65536,11.316389912,11.316859432,0.000469520,0.000029345
131072,11.316862656,11.317683720,0.000821064,0.000025658
262144,11.317686984,11.319623472,0.001936488,0.000030258
524288,11.319627688,11.322809680,0.003181992,0.000024859
1048576,11.322814112,11.328932392,0.006118280,0.000023900
2097152,11.328938000,11.341374488,0.012436488,0.000024290
4096,11.341380360,11.341517312,0.000136952,0.000136952
8192,11.341522416,11.341667400,0.000144984,0.000072492
16384,11.341670632,11.341849984,0.000179352,0.000044838
32768,11.341853784,11.342122280,0.000268496,0.000033562
65536,11.342125584,11.342572400,0.000446816,0.000027926
131072,11.342575744,11.343398600,0.000822856,0.000025714
262144,11.343401968,11.344975336,0.001573368,0.000024584
524288,11.344979120,11.348074712,0.003095592,0.000024184
1048576,11.348078864,11.354324384,0.006245520,0.000024397
2097152,11.354330016,11.366628688,0.012298672,0.000024021
4096,11.366634848,11.366764248,0.000129400,0.000129400
8192,11.366769376,11.366938376,0.000169000,0.000084500
16384,11.366942520,11.367269560,0.000327040,0.000081760
32768,11.367272848,11.367550760,0.000277912,0.000034739
65536,11.367554136,11.368004552,0.000450416,0.000028151
131072,11.368008144,11.368833192,0.000825048,0.000025783
262144,11.368836592,11.370888936,0.002052344,0.000032068
524288,11.370893584,11.374023824,0.003130240,0.000024455
1048576,11.374028624,11.380146936,0.006118312,0.000023900
2097152,11.380150648,11.392648392,0.012497744,0.000024410
4096,11.392653256,11.392790840,0.000137584,0.000137584
8192,11.392795784,11.392939984,0.000144200,0.000072100
16384,11.392943560,11.393148080,0.000204520,0.000051130
32768,11.393151408,11.393423336,0.000271928,0.000033991
65536,11.393426480,11.393875464,0.000448984,0.000028062
131072,11.393879144,11.394702880,0.000823736,0.000025742
262144,11.394706488,11.396284336,0.001577848,0.000024654
524288,11.396288424,11.399388152,0.003099728,0.000024217
1048576,11.399392168,11.405478312,0.006086144,0.000023774
2097152,11.405483088,11.417831864,0.012348776,0.000024119
4096,11.417837520,11.417968872,0.000131352,0.000131352
8192,11.417973168,11.418125600,0.000152432,0.000076216
16384,11.418129600,11.418324120,0.000194520,0.000048630
32768,11.418327384,11.418603216,0.000275832,0.000034479
65536,11.418606584,11.419072960,0.000466376,0.000029148
131072,11.419076304,11.419897832,0.000821528,0.000025673
262144,11.419900648,11.421591720,0.001691072,0.000026423
524288,11.421595784,11.424620536,0.003024752,0.000023631
1048576,11.424624368,11.430834008,0.006209640,0.000024256
2097152,11.430838640,11.443118384,0.012279744,0.000023984
4096,11.443123224,11.443252376,0.000129152,0.000129152
8192,11.443256616,11.443400856,0.000144240,0.000072120
16384,11.443404560,11.443592784,0.000188224,0.000047056
32768,11.443595792,11.443867824,0.000272032,0.000034004
65536,11.443870736,11.444317512,0.000446776,0.000027924
131072,11.444320672,11.445145496,0.000824824,0.000025776
262144,11.445148824,11.446720848,0.001572024,0.000024563
524288,11.446724496,11.449816128,0.003091632,0.000024153
1048576,11.449820112,11.456159128,0.006339016,0.000024762
2097152,11.456164576,11.468553112,0.012388536,0.000024196
4096,11.468558152,11.468690280,0.000132128,0.000132128
8192,11.468695024,11.468849432,0.000154408,0.000077204
16384,11.468853232,11.469044408,0.000191176,0.000047794
32768,11.469048008,11.469321376,0.000273368,0.000034171
65536,11.469324376,11.469773520,0.000449144,0.000028072
131072,11.469777072,11.470695648,0.000918576,0.000028706
262144,11.470700248,11.472302128,0.001601880,0.000025029
524288,11.472305904,11.475400824,0.003094920,0.000024179
1048576,11.475405464,11.481695368,0.006289904,0.000024570
2097152,11.481700400,11.493967680,0.012267280,0.000023960
4096,11.493972880,11.494096912,0.000124032,0.000124032
8192,11.494101392,11.494245328,0.000143936,0.000071968
16384,11.494248568,11.494433152,0.000184584,0.000046146
32768,11.494436280,11.494706808,0.000270528,0.000033816
65536,11.494710272,11.495179352,0.000469080,0.000029317
131072,11.495182600,11.496006400,0.000823800,0.000025744
262144,11.496009776,11.497586392,0.001576616,0.000024635
524288,11.497589576,11.500780408,0.003190832,0.000024928
1048576,11.500785016,11.506942144,0.006157128,0.000024051
2097152,11.506946784,11.519303104,0.012356320,0.000024133
4096,11.519308400,11.519435864,0.000127464,0.000127464
8192,11.519440496,11.519592376,0.000151880,0.000075940
16384,11.519596664,11.519788656,0.000191992,0.000047998
32768,11.519792160,11.520067920,0.000275760,0.000034470
65536,11.520071280,11.520617736,0.000546456,0.000034154
131072,11.520621520,11.521462040,0.000840520,0.000026266
262144,11.521465960,11.523330976,0.001865016,0.000029141
524288,11.523334824,11.527023392,0.003688568,0.000028817
1048576,11.527027544,11.534112720,0.007085176,0.000027676
2097152,11.534116936,11.546382528,0.012265592,0.000023956
4096,11.546387888,11.546513088,0.000125200,0.000125200
8192,11.546517024,11.546668168,0.000151144,0.000075572
16384,11.546672944,11.546890248,0.000217304,0.000054326
32768,11.546894096,11.547184888,0.000290792,0.000036349
65536,11.547188608,11.547661360,0.000472752,0.000029547
131072,11.547664720,11.548471184,0.000806464,0.000025202
262144,11.548475112,11.550058632,0.001583520,0.000024743
524288,11.550062568,11.553262080,0.003199512,0.000024996
1048576,11.553266712,11.559365960,0.006099248,0.000023825
2097152,11.559370544,11.571785048,0.012414504,0.000024247
4096,11.571790528,11.571929872,0.000139344,0.000139344
8192,11.571933912,11.572079360,0.000145448,0.000072724
16384,11.572082864,11.572266784,0.000183920,0.000045980
32768,11.572270120,11.572544032,0.000273912,0.000034239
65536,11.572547176,11.573012728,0.000465552,0.000029097
131072,11.573015832,11.573841752,0.000825920,0.000025810
262144,11.573845216,11.575423200,0.001577984,0.000024656
524288,11.575426704,11.578522672,0.003095968,0.000024187
1048576,11.578526480,11.584770888,0.006244408,0.000024392
2097152,11.584775528,11.597182776,0.012407248,0.000024233
4096,11.597188472,11.597316048,0.000127576,0.000127576
8192,11.597320840,11.597471200,0.000150360,0.000075180
16384,11.597474800,11.597668264,0.000193464,0.000048366
32768,11.597671824,11.597947096,0.000275272,0.000034409
65536,11.597950336,11.598400152,0.000449816,0.000028113
131072,11.598403888,11.599229144,0.000825256,0.000025789
262144,11.599232544,11.600892344,0.001659800,0.000025934
524288,11.600897296,11.603931680,0.003034384,0.000023706
1048576,11.603936776,11.610060200,0.006123424,0.000023920
2097152,11.610064904,11.622518536,0.012453632,0.000024323
4096,11.622524088,11.622659680,0.000135592,0.000135592
8192,11.622664784,11.622813880,0.000149096,0.000074548
16384,11.622817464,11.623003728,0.000186264,0.000046566
32768,11.623006968,11.623279344,0.000272376,0.000034047
65536,11.623282640,11.623748712,0.000466072,0.000029130
131072,11.623751792,11.624574792,0.000823000,0.000025719
262144,11.624577888,11.626158872,0.001580984,0.000024703
524288,11.626162576,11.629249072,0.003086496,0.000024113
1048576,11.629253112,11.636318296,0.007065184,0.000027598
2097152,11.636323320,11.648699312,0.012375992,0.000024172
4096,11.648704936,11.648833288,0.000128352,0.000128352
8192,11.648837920,11.648989672,0.000151752,0.000075876
16384,11.648993688,11.649184824,0.000191136,0.000047784
32768,11.649188808,11.649477432,0.000288624,0.000036078
65536,11.649480864,11.649947032,0.000466168,0.000029136
131072,11.649950328,11.650795488,0.000845160,0.000026411
262144,11.650799720,11.652382568,0.001582848,0.000024732
524288,11.652386232,11.655495616,0.003109384,0.000024292
1048576,11.655499984,11.661715344,0.006215360,0.000024279
2097152,11.661719664,11.674022440,0.012302776,0.000024029
4096,11.674027984,11.674240024,0.000212040,0.000212040
8192,11.674245256,11.674390560,0.000145304,0.000072652
16384,11.674394248,11.674581792,0.000187544,0.000046886
32768,11.674585264,11.674856168,0.000270904,0.000033863
65536,11.674859208,11.675307592,0.000448384,0.000028024
131072,11.675310768,11.676134296,0.000823528,0.000025735
262144,11.676137480,11.677715176,0.001577696,0.000024652
524288,11.677718400,11.680892080,0.003173680,0.000024794
1048576,11.680896616,11.687013208,0.006116592,0.000023893
2097152,11.687017744,11.699374448,0.012356704,0.000024134
4096,11.699379584,11.699509376,0.000129792,0.000129792
8192,11.699513968,11.699774352,0.000260384,0.000130192
16384,11.699778504,11.699971200,0.000192696,0.000048174
32768,11.699974984,11.700252960,0.000277976,0.000034747
65536,11.700255888,11.700725952,0.000470064,0.000029379
131072,11.700729376,11.701562192,0.000832816,0.000026026
262144,11.701565600,11.703148832,0.001583232,0.000024738
524288,11.703152392,11.706250120,0.003097728,0.000024201
1048576,11.706253888,11.712437072,0.006183184,0.000024153
2097152,11.712441768,11.724741872,0.012300104,0.000024024
4096,11.724747240,11.724874880,0.000127640,0.000127640
8192,11.724879672,11.725131080,0.000251408,0.000125704
16384,11.725134784,11.725436640,0.000301856,0.000075464
32768,11.725440072,11.725744424,0.000304352,0.000038044
65536,11.725748504,11.726227528,0.000479024,0.000029939
131072,11.726231720,11.727062072,0.000830352,0.000025949
262144,11.727065400,11.728654360,0.001588960,0.000024827
524288,11.728658112,11.731793288,0.003135176,0.000024494
1048576,11.731798648,11.738399184,0.006600536,0.000025783
2097152,11.738403496,11.750860576,0.012457080,0.000024330
4096,11.750865904,11.750996960,0.000131056,0.000131056
8192,11.751001744,11.751145176,0.000143432,0.000071716
16384,11.751148816,11.751328664,0.000179848,0.000044962
32768,11.751332016,11.751734864,0.000402848,0.000050356
65536,11.751738216,11.752185616,0.000447400,0.000027963
131072,11.752188728,11.753012480,0.000823752,0.000025742
262144,11.753016152,11.754597640,0.001581488,0.000024711
524288,11.754601608,11.757693392,0.003091784,0.000024155
1048576,11.757697936,11.763845680,0.006147744,0.000024015
2097152,11.763850424,11.776069104,0.012218680,0.000023865
4096,11.776074648,11.776202744,0.000128096,0.000128096
8192,11.776207552,11.776362928,0.000155376,0.000077688
16384,11.776367504,11.776561120,0.000193616,0.000048404
32768,11.776564904,11.776857256,0.000292352,0.000036544
65536,11.776860256,11.777328216,0.000467960,0.000029247
131072,11.777331272,11.778154808,0.000823536,0.000025736
262144,11.778157880,11.779740888,0.001583008,0.000024734
524288,11.779744616,11.782965672,0.003221056,0.000025164
1048576,11.782970656,11.789125080,0.006154424,0.000024041
2097152,11.789130984,11.801583200,0.012452216,0.000024321
4096,11.801588680,11.801723008,0.000134328,0.000134328
8192,11.801727632,11.801873504,0.000145872,0.000072936
16384,11.801876464,11.802063232,0.000186768,0.000046692
32768,11.802066888,11.802355520,0.000288632,0.000036079
65536,11.802358840,11.802806112,0.000447272,0.000027955
131072,11.802809544,11.803633312,0.000823768,0.000025743
262144,11.803637168,11.805216184,0.001579016,0.000024672
524288,11.805219776,11.808318792,0.003099016,0.000024211
1048576,11.808322696,11.814538888,0.006216192,0.000024282
2097152,11.814543072,11.826836704,0.012293632,0.000024011
4096,11.826841704,11.826969528,0.000127824,0.000127824
8192,11.826974248,11.827216968,0.000242720,0.000121360
16384,11.827221056,11.827427568,0.000206512,0.000051628
32768,11.827431712,11.827703944,0.000272232,0.000034029
65536,11.827707424,11.828157832,0.000450408,0.000028151
131072,11.828160760,11.828985464,0.000824704,0.000025772
262144,11.828989072,11.830663920,0.001674848,0.000026169
524288,11.830668544,11.833784880,0.003116336,0.000024346
1048576,11.833788856,11.840673584,0.006884728,0.000026893
2097152,11.840678152,11.852712968,0.012034816,0.000023505
4096,11.852718264,11.852854936,0.000136672,0.000136672
8192,11.852858512,11.853006160,0.000147648,0.000073824
16384,11.853009272,11.853207056,0.000197784,0.000049446
32768,11.853210872,11.853485216,0.000274344,0.000034293
65536,11.853488680,11.853937624,0.000448944,0.000028059
131072,11.853941016,11.854767976,0.000826960,0.000025842
262144,11.854771160,11.856345424,0.001574264,0.000024598
524288,11.856348848,11.859432536,0.003083688,0.000024091
1048576,11.859436080,11.865655024,0.006218944,0.000024293
2097152,11.865659680,11.878020888,0.012361208,0.000024143
4096,11.878026048,11.878177448,0.000151400,0.000151400
8192,11.878181952,11.878334576,0.000152624,0.000076312
16384,11.878338888,11.878531432,0.000192544,0.000048136
32768,11.878534640,11.878810160,0.000275520,0.000034440
65536,11.878813888,11.879279032,0.000465144,0.000029071
131072,11.879282520,11.880108096,0.000825576,0.000025799
262144,11.880111584,11.881788704,0.001677120,0.000026205
524288,11.881793232,11.884897424,0.003104192,0.000024252
1048576,11.884901568,11.891104360,0.006202792,0.000024230
2097152,11.891109024,11.903388312,0.012279288,0.000023983
4096,11.903393440,11.903521416,0.000127976,0.000127976
8192,11.903525096,11.903670360,0.000145264,0.000072632
16384,11.903673480,11.903957656,0.000284176,0.000071044
32768,11.903961032,11.904233496,0.000272464,0.000034058
65536,11.904236816,11.904686736,0.000449920,0.000028120
131072,11.904689840,11.905527752,0.000837912,0.000026185
262144,11.905532200,11.907125248,0.001593048,0.000024891
524288,11.907129496,11.910242464,0.003112968,0.000024320
1048576,11.910246544,11.916472960,0.006226416,0.000024322
2097152,11.916477416,11.928544496,0.012067080,0.000023569
4096,11.928549224,11.928669224,0.000120000,0.000120000
8192,11.928674288,11.928817712,0.000143424,0.000071712
16384,11.928821576,11.929006920,0.000185344,0.000046336
32768,11.929009856,11.929281016,0.000271160,0.000033895
65536,11.929284592,11.929729608,0.000445016,0.000027814
131072,11.929733336,11.930638040,0.000904704,0.000028272
262144,11.930641656,11.932244632,0.001602976,0.000025046
524288,11.932248624,11.935789792,0.003541168,0.000027665
1048576,11.935794144,11.941954304,0.006160160,0.000024063
2097152,11.941958792,11.954224632,0.012265840,0.000023957
4096,11.954229488,11.954352272,0.000122784,0.000122784
8192,11.954356432,11.954499880,0.000143448,0.000071724
16384,11.954502984,11.954688264,0.000185280,0.000046320
32768,11.954691608,11.954961432,0.000269824,0.000033728
65536,11.954964712,11.955431184,0.000466472,0.000029154
131072,11.955434424,11.956257496,0.000823072,0.000025721
262144,11.956260552,11.957841120,0.001580568,0.000024696
524288,11.957844448,11.961008040,0.003163592,0.000024716
1048576,11.961012528,11.967155328,0.006142800,0.000023995
2097152,11.967159744,11.980451080,0.013291336,0.000025960
4096,11.980535136,11.980691352,0.000156216,0.000156216
8192,11.980696560,11.980844184,0.000147624,0.000073812
16384,11.980847432,11.981194968,0.000347536,0.000086884
32768,11.981197736,11.981486632,0.000288896,0.000036112
65536,11.981489608,11.981954704,0.000465096,0.000029068
131072,11.981958368,11.982782696,0.000824328,0.000025760
262144,11.982786160,11.984364224,0.001578064,0.000024657
524288,11.984368344,11.987451832,0.003083488,0.000024090
1048576,11.987455824,11.993609208,0.006153384,0.000024037
2097152,11.993613608,12.005901832,0.012288224,0.000024000
4096,12.005907528,12.006030360,0.000122832,0.000122832
8192,12.006035312,12.006182080,0.000146768,0.000073384
16384,12.006185248,12.006369368,0.000184120,0.000046030
32768,12.006373288,12.006646792,0.000273504,0.000034188
65536,12.006650008,12.007098280,0.000448272,0.000028017
131072,12.007101560,12.008013112,0.000911552,0.000028486
262144,12.008016296,12.009595408,0.001579112,0.000024674
524288,12.009598856,12.012804264,0.003205408,0.000025042
1048576,12.012808512,12.018939016,0.006130504,0.000023947
2097152,12.018943400,12.031369232,0.012425832,0.000024269
4096,12.031374656,12.031509992,0.000135336,0.000135336
8192,12.031514368,12.031661776,0.000147408,0.000073704
16384,12.031664816,12.031846808,0.000181992,0.000045498
32768,12.031849808,12.032121136,0.000271328,0.000033916
65536,12.032124360,12.032571768,0.000447408,0.000027963
131072,12.032574984,12.033401016,0.000826032,0.000025813
262144,12.033404624,12.034981912,0.001577288,0.000024645
524288,12.034985208,12.038074648,0.003089440,0.000024136
1048576,12.038078792,12.044309224,0.006230432,0.000024338
2097152,12.044313864,12.056578456,0.012264592,0.000023954
4096,12.056583632,12.056707992,0.000124360,0.000124360
8192,12.056712440,12.056857760,0.000145320,0.000072660
16384,12.056861032,12.057059656,0.000198624,0.000049656
32768,12.057062776,12.057333664,0.000270888,0.000033861
65536,12.057336936,12.057786912,0.000449976,0.000028123
131072,12.057789832,12.058612576,0.000822744,0.000025711
262144,12.058615984,12.060203440,0.001587456,0.000024804
524288,12.060206776,12.063414408,0.003207632,0.000025060
1048576,12.063419048,12.069459072,0.006040024,0.000023594
2097152,12.069464176,12.081944720,0.012480544,0.000024376
4096,12.081950584,12.082085512,0.000134928,0.000134928
8192,12.082090528,12.082237680,0.000147152,0.000073576
16384,12.082241232,12.082439080,0.000197848,0.000049462
32768,12.082442584,12.082718872,0.000276288,0.000034536
65536,12.082721832,12.083173328,0.000451496,0.000028219
131072,12.083176936,12.084002744,0.000825808,0.000025807
262144,12.084006352,12.085583984,0.001577632,0.000024651
524288,12.085587728,12.088686856,0.003099128,0.000024212
1048576,12.088690536,12.094912728,0.006222192,0.000024305
2097152,12.094917560,12.107194336,0.012276776,0.000023978
4096,12.107199560,12.107353360,0.000153800,0.000153800
8192,12.107358152,12.107509536,0.000151384,0.000075692
16384,12.107514128,12.107708072,0.000193944,0.000048486
32768,12.107711280,12.107985736,0.000274456,0.000034307
65536,12.107989104,12.108457296,0.000468192,0.000029262
131072,12.108460616,12.109472408,0.001011792,0.000031618
262144,12.109475664,12.111140256,0.001664592,0.000026009
524288,12.111144296,12.114255488,0.003111192,0.000024306
1048576,12.114259232,12.120391344,0.006132112,0.000023954
2097152,12.120395416,12.132803920,0.012408504,0.000024235
4096,12.132809296,12.132953016,0.000143720,0.000143720
8192,12.132957984,12.133216928,0.000258944,0.000129472
16384,12.133220376,12.133404288,0.000183912,0.000045978
32768,12.133408424,12.133709712,0.000301288,0.000037661
65536,12.133713504,12.134166320,0.000452816,0.000028301
131072,12.134169792,12.134993256,0.000823464,0.000025733
262144,12.134996672,12.136573232,0.001576560,0.000024634
524288,12.136577032,12.139679288,0.003102256,0.000024236
1048576,12.139683360,12.145910944,0.006227584,0.000024327
2097152,12.145915696,12.158275360,0.012359664,0.000024140
4096,12.158280032,12.158407296,0.000127264,0.000127264
8192,12.158411832,12.158563776,0.000151944,0.000075972
16384,12.158568144,12.158760336,0.000192192,0.000048048
32768,12.158764104,12.159036968,0.000272864,0.000034108
65536,12.159040752,12.159485816,0.000445064,0.000027817
131072,12.159489536,12.160295040,0.000805504,0.000025172
262144,12.160298304,12.161977440,0.001679136,0.000026236
524288,12.161981136,12.165070088,0.003088952,0.000024132
1048576,12.165073696,12.171281864,0.006208168,0.000024251
2097152,12.171286728,12.183642128,0.012355400,0.000024132
4096,12.183647136,12.183774120,0.000126984,0.000126984
8192,12.183778064,12.183922208,0.000144144,0.000072072
