size,read-start,read-end,time,block-time
4096,2.156226312,2.156303648,0.000077336,0.000077336
8192,2.156307800,2.156391544,0.000083744,0.000041872
16384,2.156395176,2.156491800,0.000096624,0.000024156
32768,2.156495088,2.156634976,0.000139888,0.000017486
65536,2.156638392,2.156824832,0.000186440,0.000011652
131072,2.156827872,2.157122792,0.000294920,0.000009216
262144,2.157126264,2.158041936,0.000915672,0.000014307
524288,2.158045232,2.159222000,0.001176768,0.000009194
1048576,2.159226080,2.161541368,0.002315288,0.000009044
2097152,2.161545712,2.166208280,0.004662568,0.000009107
4096,2.166212568,2.166288272,0.000075704,0.000075704
8192,2.166292432,2.166386440,0.000094008,0.000047004
16384,2.166390088,2.166578288,0.000188200,0.000047050
32768,2.166582072,2.166704976,0.000122904,0.000015363
65536,2.166708800,2.166900448,0.000191648,0.000011978
131072,2.166904592,2.167197192,0.000292600,0.000009144
262144,2.167200416,2.167798512,0.000598096,0.000009345
524288,2.167802528,2.168966112,0.001163584,0.000009090
1048576,2.168970440,2.171285712,0.002315272,0.000009044
2097152,2.171289288,2.175926784,0.004637496,0.000009058
4096,2.175931424,2.176012440,0.000081016,0.000081016
8192,2.176016504,2.176099432,0.000082928,0.000041464
16384,2.176103112,2.176211240,0.000108128,0.000027032
32768,2.176215136,2.176339360,0.000124224,0.000015528
65536,2.176342928,2.176515200,0.000172272,0.000010767
131072,2.176518416,2.176792856,0.000274440,0.000008576
262144,2.176796216,2.177378320,0.000582104,0.000009095
524288,2.177381944,2.178536216,0.001154272,0.000009018
1048576,2.178539304,2.180852728,0.002313424,0.000009037
2097152,2.180856320,2.185464808,0.004608488,0.000009001
4096,2.185468552,2.185597112,0.000128560,0.000128560
8192,2.185601456,2.185693840,0.000092384,0.000046192
16384,2.185697944,2.185798816,0.000100872,0.000025218
32768,2.185802040,2.186068912,0.000266872,0.000033359
65536,2.186072256,2.186263064,0.000190808,0.000011925
131072,2.186266664,2.186559400,0.000292736,0.000009148
262144,2.186562736,2.187142976,0.000580240,0.000009066
524288,2.187146760,2.188297464,0.001150704,0.000008990
1048576,2.188300896,2.190605968,0.002305072,0.000009004
2097152,2.190609800,2.195246608,0.004636808,0.000009056
4096,2.195250728,2.195324496,0.000073768,0.000073768
8192,2.195328440,2.195408192,0.000079752,0.000039876
16384,2.195411880,2.195563448,0.000151568,0.000037892
32768,2.195566768,2.195701232,0.000134464,0.000016808
65536,2.195705592,2.195901600,0.000196008,0.000012251
131072,2.195904952,2.196201744,0.000296792,0.000009275
262144,2.196205448,2.196787616,0.000582168,0.000009096
524288,2.196791472,2.197947672,0.001156200,0.000009033
1048576,2.197951240,2.200256528,0.002305288,0.000009005
2097152,2.200260344,2.204901704,0.004641360,0.000009065
4096,2.204905184,2.204979280,0.000074096,0.000074096
8192,2.204982480,2.205063928,0.000081448,0.000040724
16384,2.205067096,2.205162200,0.000095104,0.000023776
32768,2.205165816,2.205409808,0.000243992,0.000030499
65536,2.205413056,2.205632248,0.000219192,0.000013700
131072,2.205635608,2.205941120,0.000305512,0.000009547
262144,2.205944968,2.206535456,0.000590488,0.000009226
524288,2.206539248,2.207712880,0.001173632,0.000009169
1048576,2.207716768,2.210040624,0.002323856,0.000009078
2097152,2.210044456,2.214711864,0.004667408,0.000009116
4096,2.214716296,2.214863944,0.000147648,0.000147648
8192,2.214867576,2.214949760,0.000082184,0.000041092
16384,2.214953224,2.215049016,0.000095792,0.000023948
32768,2.215052680,2.215190680,0.000138000,0.000017250
65536,2.215194072,2.215366880,0.000172808,0.000010800
131072,2.215370064,2.215684448,0.000314384,0.000009825
262144,2.215688360,2.216281864,0.000593504,0.000009273
524288,2.216285768,2.217446336,0.001160568,0.000009067
1048576,2.217450016,2.219767616,0.002317600,0.000009053
2097152,2.219771728,2.224407680,0.004635952,0.000009055
4096,2.224411544,2.224488144,0.000076600,0.000076600
8192,2.224491200,2.224571320,0.000080120,0.000040060
16384,2.224575048,2.224671480,0.000096432,0.000024108
32768,2.224674800,2.224798344,0.000123544,0.000015443
65536,2.224802192,2.224991792,0.000189600,0.000011850
131072,2.224994680,2.225454032,0.000459352,0.000014355
262144,2.225457192,2.226064416,0.000607224,0.000009488
524288,2.226068576,2.227952112,0.001883536,0.000014715
1048576,2.227955496,2.230275728,0.002320232,0.000009063
2097152,2.230279872,2.234901208,0.004621336,0.000009026
4096,2.234905144,2.234981768,0.000076624,0.000076624
8192,2.234984816,2.235066448,0.000081632,0.000040816
16384,2.235069664,2.235165480,0.000095816,0.000023954
32768,2.235169520,2.235292224,0.000122704,0.000015338
65536,2.235295192,2.235469800,0.000174608,0.000010913
131072,2.235472936,2.235785784,0.000312848,0.000009777
262144,2.235789984,2.236382912,0.000592928,0.000009264
524288,2.236386464,2.237552176,0.001165712,0.000009107
1048576,2.237555856,2.239880576,0.002324720,0.000009081
2097152,2.239884024,2.244575200,0.004691176,0.000009162
4096,2.244579560,2.244654624,0.000075064,0.000075064
8192,2.244658352,2.244737976,0.000079624,0.000039812
16384,2.244742000,2.244839144,0.000097144,0.000024286
32768,2.244842976,2.244980152,0.000137176,0.000017147
65536,2.244983672,2.245158040,0.000174368,0.000010898
131072,2.245161200,2.245456464,0.000295264,0.000009227
262144,2.245459688,2.246067200,0.000607512,0.000009492
524288,2.246071624,2.247244616,0.001172992,0.000009164
1048576,2.247248256,2.249560760,0.002312504,0.000009033
2097152,2.249564704,2.254159008,0.004594304,0.000008973
4096,2.254163072,2.254237040,0.000073968,0.000073968
8192,2.254241000,2.254320936,0.000079936,0.000039968
16384,2.254324408,2.254420832,0.000096424,0.000024106
32768,2.254423816,2.254546912,0.000123096,0.000015387
65536,2.254550208,2.254738720,0.000188512,0.000011782
131072,2.254742504,2.255038808,0.000296304,0.000009259
262144,2.255041864,2.255653200,0.000611336,0.000009552
524288,2.255657256,2.256825592,0.001168336,0.000009128
1048576,2.256829480,2.259140216,0.002310736,0.000009026
2097152,2.259143376,2.263723584,0.004580208,0.000008946
4096,2.263727504,2.263801848,0.000074344,0.000074344
8192,2.263805144,2.263885072,0.000079928,0.000039964
16384,2.263888424,2.263993496,0.000105072,0.000026268
32768,2.263997352,2.264119776,0.000122424,0.000015303
65536,2.264123336,2.264312184,0.000188848,0.000011803
131072,2.264315792,2.264609456,0.000293664,0.000009177
262144,2.264612824,2.265193424,0.000580600,0.000009072
524288,2.265197032,2.266306176,0.001109144,0.000008665
1048576,2.266310408,2.268628224,0.002317816,0.000009054
2097152,2.268632448,2.273248896,0.004616448,0.000009017
4096,2.273252608,2.273327104,0.000074496,0.000074496
8192,2.273330680,2.273412832,0.000082152,0.000041076
16384,2.273416520,2.273619128,0.000202608,0.000050652
32768,2.273622800,2.273742200,0.000119400,0.000014925
65536,2.273746056,2.273919608,0.000173552,0.000010847
131072,2.273923032,2.274217752,0.000294720,0.000009210
262144,2.274220976,2.274801296,0.000580320,0.000009068
524288,2.274804560,2.275979888,0.001175328,0.000009182
1048576,2.275984584,2.278281920,0.002297336,0.000008974
2097152,2.278285776,2.282905632,0.004619856,0.000009023
4096,2.282909336,2.282985824,0.000076488,0.000076488
8192,2.282989304,2.283069368,0.000080064,0.000040032
16384,2.283072168,2.283167392,0.000095224,0.000023806
32768,2.283170984,2.283292984,0.000122000,0.000015250
65536,2.283296072,2.283486264,0.000190192,0.000011887
131072,2.283489384,2.283784120,0.000294736,0.000009210
262144,2.283787840,2.284366504,0.000578664,0.000009042
524288,2.284370016,2.285605472,0.001235456,0.000009652
1048576,2.285609016,2.287953376,0.002344360,0.000009158
2097152,2.287957648,2.292590368,0.004632720,0.000009048
4096,2.292595256,2.292670200,0.000074944,0.000074944
8192,2.292674168,2.292757224,0.000083056,0.000041528
16384,2.292760416,2.292873568,0.000113152,0.000028288
32768,2.292877040,2.292999600,0.000122560,0.000015320
65536,2.293002712,2.293174648,0.000171936,0.000010746
131072,2.293178056,2.293474192,0.000296136,0.000009254
262144,2.293477712,2.294059384,0.000581672,0.000009089
524288,2.294062952,2.295158560,0.001095608,0.000008559
1048576,2.295162448,2.297515688,0.002353240,0.000009192
2097152,2.297520080,2.302178904,0.004658824,0.000009099
4096,2.302182592,2.302261312,0.000078720,0.000078720
8192,2.302265184,2.302346408,0.000081224,0.000040612
16384,2.302349896,2.302445992,0.000096096,0.000024024
32768,2.302449376,2.302570256,0.000120880,0.000015110
65536,2.302573608,2.302764712,0.000191104,0.000011944
131072,2.302767912,2.303065040,0.000297128,0.000009285
262144,2.303068496,2.303650128,0.000581632,0.000009088
524288,2.303653472,2.304809152,0.001155680,0.000009029
1048576,2.304812672,2.307155480,0.002342808,0.000009152
2097152,2.307160296,2.311776496,0.004616200,0.000009016
4096,2.311780480,2.311856384,0.000075904,0.000075904
8192,2.311860752,2.311942160,0.000081408,0.000040704
16384,2.311945832,2.312042248,0.000096416,0.000024104
32768,2.312045336,2.312165976,0.000120640,0.000015080
65536,2.312169192,2.312360720,0.000191528,0.000011971
131072,2.312364144,2.312657960,0.000293816,0.000009182
262144,2.312661392,2.313241200,0.000579808,0.000009060
524288,2.313244704,2.314400392,0.001155688,0.000009029
1048576,2.314403880,2.316777464,0.002373584,0.000009272
2097152,2.316782080,2.321402184,0.004620104,0.000009024
4096,2.321406568,2.321482336,0.000075768,0.000075768
8192,2.321485672,2.321567624,0.000081952,0.000040976
16384,2.321571024,2.321667888,0.000096864,0.000024216
32768,2.321671432,2.321810000,0.000138568,0.000017321
65536,2.321813496,2.321985848,0.000172352,0.000010772
131072,2.321989624,2.322282576,0.000292952,0.000009155
262144,2.322286056,2.322873336,0.000587280,0.000009176
524288,2.322877032,2.324041368,0.001164336,0.000009096
1048576,2.324044968,2.326448936,0.002403968,0.000009390
2097152,2.326453328,2.331076488,0.004623160,0.000009030
4096,2.331080024,2.331154904,0.000074880,0.000074880
8192,2.331158344,2.331239520,0.000081176,0.000040588
16384,2.331243072,2.331344080,0.000101008,0.000025252
32768,2.331347568,2.331595448,0.000247880,0.000030985
65536,2.331599104,2.331773952,0.000174848,0.000010928
131072,2.331777728,2.332074512,0.000296784,0.000009275
262144,2.332077920,2.332662464,0.000584544,0.000009134
524288,2.332666216,2.333822384,0.001156168,0.000009033
1048576,2.333826360,2.336209368,0.002383008,0.000009309
2097152,2.336214360,2.340842872,0.004628512,0.000009040
4096,2.340846912,2.340922992,0.000076080,0.000076080
8192,2.340927160,2.341010136,0.000082976,0.000041488
16384,2.341014048,2.341111664,0.000097616,0.000024404
32768,2.341115128,2.341240056,0.000124928,0.000015616
65536,2.341243344,2.341433904,0.000190560,0.000011910
131072,2.341437728,2.341730352,0.000292624,0.000009145
262144,2.341734272,2.342316520,0.000582248,0.000009098
524288,2.342320200,2.343481576,0.001161376,0.000009073
1048576,2.343485208,2.345876000,0.002390792,0.000009339
2097152,2.345879872,2.350502144,0.004622272,0.000009028
4096,2.350505920,2.350582816,0.000076896,0.000076896
8192,2.350586128,2.350667840,0.000081712,0.000040856
16384,2.350671584,2.350766032,0.000094448,0.000023612
32768,2.350769520,2.350909496,0.000139976,0.000017497
65536,2.350913224,2.351086048,0.000172824,0.000010801
131072,2.351089536,2.351384496,0.000294960,0.000009218
262144,2.351387936,2.351968832,0.000580896,0.000009076
524288,2.351972880,2.353134368,0.001161488,0.000009074
1048576,2.353138032,2.355445288,0.002307256,0.000009013
2097152,2.355449240,2.360091296,0.004642056,0.000009067
4096,2.360095376,2.360172856,0.000077480,0.000077480
8192,2.360176432,2.360258728,0.000082296,0.000041148
16384,2.360261968,2.360358792,0.000096824,0.000024206
32768,2.360362112,2.360483648,0.000121536,0.000015192
65536,2.360487616,2.360662136,0.000174520,0.000010908
131072,2.360665864,2.360961520,0.000295656,0.000009239
262144,2.360964360,2.361543424,0.000579064,0.000009048
524288,2.361546968,2.362622024,0.001075056,0.000008399
1048576,2.362625624,2.364922712,0.002297088,0.000008973
2097152,2.364926304,2.369643624,0.004717320,0.000009214
4096,2.369647912,2.369725480,0.000077568,0.000077568
8192,2.369729320,2.369808856,0.000079536,0.000039768
16384,2.369812472,2.369910512,0.000098040,0.000024510
32768,2.369913872,2.370052560,0.000138688,0.000017336
65536,2.370056376,2.370230560,0.000174184,0.000010887
131072,2.370234096,2.370528800,0.000294704,0.000009210
262144,2.370532024,2.371115280,0.000583256,0.000009113
524288,2.371118792,2.372270576,0.001151784,0.000008998
1048576,2.372274232,2.374570224,0.002295992,0.000008969
2097152,2.374573848,2.379251064,0.004677216,0.000009135
4096,2.379255576,2.379332312,0.000076736,0.000076736
8192,2.379336408,2.379419352,0.000082944,0.000041472
16384,2.379423032,2.379518672,0.000095640,0.000023910
32768,2.379522192,2.379643752,0.000121560,0.000015195
65536,2.379647776,2.379837680,0.000189904,0.000011869
131072,2.379840656,2.380134960,0.000294304,0.000009197
262144,2.380138120,2.380718344,0.000580224,0.000009066
524288,2.380721944,2.381890568,0.001168624,0.000009130
1048576,2.381894392,2.384206032,0.002311640,0.000009030
2097152,2.384209520,2.388842040,0.004632520,0.000009048
4096,2.388846528,2.388924848,0.000078320,0.000078320
8192,2.388928888,2.389011408,0.000082520,0.000041260
16384,2.389014488,2.389112584,0.000098096,0.000024524
32768,2.389115432,2.389236920,0.000121488,0.000015186
65536,2.389240072,2.389413648,0.000173576,0.000010848
131072,2.389416720,2.389709352,0.000292632,0.000009145
262144,2.389712544,2.390295344,0.000582800,0.000009106
524288,2.390298856,2.391456168,0.001157312,0.000009042
1048576,2.391460288,2.393760480,0.002300192,0.000008985
2097152,2.393764056,2.398514768,0.004750712,0.000009279
4096,2.398519464,2.398595744,0.000076280,0.000076280
8192,2.398599368,2.398681584,0.000082216,0.000041108
16384,2.398684448,2.398782152,0.000097704,0.000024426
32768,2.398785456,2.399046504,0.000261048,0.000032631
65536,2.399049752,2.399221768,0.000172016,0.000010751
131072,2.399225248,2.399526864,0.000301616,0.000009425
262144,2.399530736,2.400362592,0.000831856,0.000012998
524288,2.400365720,2.401533896,0.001168176,0.000009126
1048576,2.401538056,2.403843136,0.002305080,0.000009004
2097152,2.403846144,2.408499632,0.004653488,0.000009089
4096,2.408504240,2.408582368,0.000078128,0.000078128
8192,2.408586208,2.408664888,0.000078680,0.000039340
16384,2.408668568,2.408765912,0.000097344,0.000024336
32768,2.408769008,2.408907376,0.000138368,0.000017296
65536,2.408910560,2.409083064,0.000172504,0.000010782
131072,2.409086608,2.409379920,0.000293312,0.000009166
262144,2.409383256,2.409975536,0.000592280,0.000009254
524288,2.409979136,2.411138048,0.001158912,0.000009054
1048576,2.411142288,2.413440096,0.002297808,0.000008976
2097152,2.413443296,2.418089240,0.004645944,0.000009074
4096,2.418094200,2.418170208,0.000076008,0.000076008
8192,2.418173960,2.418255208,0.000081248,0.000040624
16384,2.418258432,2.418353240,0.000094808,0.000023702
32768,2.418356960,2.418487608,0.000130648,0.000016331
65536,2.418490704,2.418683480,0.000192776,0.000012049
131072,2.418686784,2.418984736,0.000297952,0.000009311
262144,2.418988128,2.419567448,0.000579320,0.000009052
524288,2.419571240,2.420725472,0.001154232,0.000009017
1048576,2.420728872,2.423029664,0.002300792,0.000008987
2097152,2.423033080,2.427660368,0.004627288,0.000009038
4096,2.427665080,2.427812560,0.000147480,0.000147480
8192,2.427816816,2.427898568,0.000081752,0.000040876
16384,2.427902264,2.428000176,0.000097912,0.000024478
32768,2.428003344,2.428141072,0.000137728,0.000017216
65536,2.428144288,2.428316680,0.000172392,0.000010775
131072,2.428320352,2.428612240,0.000291888,0.000009122
262144,2.428615376,2.429195696,0.000580320,0.000009067
524288,2.429198784,2.430353000,0.001154216,0.000009017
1048576,2.430356536,2.432667248,0.002310712,0.000009026
2097152,2.432671088,2.437406344,0.004735256,0.000009249
4096,2.437411600,2.437489096,0.000077496,0.000077496
8192,2.437493208,2.437572872,0.000079664,0.000039832
16384,2.437576688,2.437673968,0.000097280,0.000024320
32768,2.437677504,2.437816544,0.000139040,0.000017380
65536,2.437819968,2.438007584,0.000187616,0.000011726
131072,2.438011400,2.438305336,0.000293936,0.000009185
262144,2.438308440,2.439153960,0.000845520,0.000013211
524288,2.439157336,2.440315936,0.001158600,0.000009052
1048576,2.440319176,2.442641176,0.002322000,0.000009070
2097152,2.442644960,2.447351816,0.004706856,0.000009193
4096,2.447356552,2.447501456,0.000144904,0.000144904
8192,2.447504608,2.447587872,0.000083264,0.000041632
16384,2.447591152,2.447689024,0.000097872,0.000024468
32768,2.447692576,2.447832608,0.000140032,0.000017504
65536,2.447835704,2.448008048,0.000172344,0.000010772
131072,2.448011648,2.448307616,0.000295968,0.000009249
262144,2.448310800,2.448893416,0.000582616,0.000009103
524288,2.448896888,2.450054640,0.001157752,0.000009045
1048576,2.450058320,2.453066000,0.003007680,0.000011749
2097152,2.453069344,2.457742680,0.004673336,0.000009128
4096,2.457746712,2.457824248,0.000077536,0.000077536
8192,2.457828336,2.457907360,0.000079024,0.000039512
16384,2.457911080,2.458007920,0.000096840,0.000024210
32768,2.458011416,2.458131736,0.000120320,0.000015040
65536,2.458135512,2.458306496,0.000170984,0.000010686
131072,2.458309880,2.458606008,0.000296128,0.000009254
262144,2.458609384,2.459189120,0.000579736,0.000009058
524288,2.459192672,2.460345912,0.001153240,0.000009010
1048576,2.460349752,2.462641216,0.002291464,0.000008951
2097152,2.462644624,2.467001480,0.004356856,0.000008509
4096,2.467005784,2.467086456,0.000080672,0.000080672
8192,2.467090008,2.467265304,0.000175296,0.000087648
16384,2.467269008,2.467363880,0.000094872,0.000023718
32768,2.467367536,2.467487312,0.000119776,0.000014972
65536,2.467490496,2.467663144,0.000172648,0.000010790
131072,2.467666480,2.467963856,0.000297376,0.000009293
262144,2.467967080,2.468826040,0.000858960,0.000013421
524288,2.468829120,2.469988768,0.001159648,0.000009060
1048576,2.469992424,2.472315176,0.002322752,0.000009073
2097152,2.472319240,2.476954200,0.004634960,0.000009053
4096,2.476958912,2.477040520,0.000081608,0.000081608
8192,2.477043848,2.477127792,0.000083944,0.000041972
16384,2.477131280,2.477229056,0.000097776,0.000024444
32768,2.477232600,2.477356496,0.000123896,0.000015487
65536,2.477360120,2.477529896,0.000169776,0.000010611
131072,2.477533712,2.477828208,0.000294496,0.000009203
262144,2.477831448,2.478412408,0.000580960,0.000009078
524288,2.478415824,2.480123120,0.001707296,0.000013338
1048576,2.480126488,2.482467040,0.002340552,0.000009143
2097152,2.482470912,2.487112336,0.004641424,0.000009065
4096,2.487116704,2.487197672,0.000080968,0.000080968
8192,2.487201696,2.487376240,0.000174544,0.000087272
16384,2.487380168,2.487477616,0.000097448,0.000024362
32768,2.487481432,2.487602120,0.000120688,0.000015086
65536,2.487605616,2.487775888,0.000170272,0.000010642
131072,2.487779048,2.488076368,0.000297320,0.000009291
262144,2.488079488,2.488664176,0.000584688,0.000009136
524288,2.488667696,2.489846200,0.001178504,0.000009207
1048576,2.489850208,2.492167288,0.002317080,0.000009051
2097152,2.492171432,2.496805544,0.004634112,0.000009051
4096,2.496810040,2.496888480,0.000078440,0.000078440
8192,2.496892544,2.496973880,0.000081336,0.000040668
16384,2.496977096,2.497074312,0.000097216,0.000024304
32768,2.497077712,2.497198848,0.000121136,0.000015142
65536,2.497202144,2.497383976,0.000181832,0.000011364
131072,2.497387288,2.497685688,0.000298400,0.000009325
262144,2.497689208,2.498271536,0.000582328,0.000009099
524288,2.498274976,2.499444920,0.001169944,0.000009140
1048576,2.499448880,2.501775952,0.002327072,0.000009090
2097152,2.501779688,2.506452280,0.004672592,0.000009126
4096,2.506456392,2.506542416,0.000086024,0.000086024
8192,2.506546432,2.506629528,0.000083096,0.000041548
16384,2.506633288,2.506731288,0.000098000,0.000024500
32768,2.506734576,2.506872280,0.000137704,0.000017213
65536,2.506875808,2.507049000,0.000173192,0.000010824
131072,2.507052480,2.507348136,0.000295656,0.000009239
262144,2.507351456,2.507934488,0.000583032,0.000009110
524288,2.507937784,2.509090832,0.001153048,0.000009008
1048576,2.509094680,2.511389464,0.002294784,0.000008964
2097152,2.511392880,2.516056576,0.004663696,0.000009109
4096,2.516061152,2.516141592,0.000080440,0.000080440
8192,2.516145760,2.516304992,0.000159232,0.000079616
16384,2.516308928,2.516523624,0.000214696,0.000053674
32768,2.516527040,2.516648208,0.000121168,0.000015146
65536,2.516651400,2.516827552,0.000176152,0.000011009
131072,2.516831208,2.517129320,0.000298112,0.000009316
262144,2.517132784,2.517715352,0.000582568,0.000009103
524288,2.517718824,2.518880760,0.001161936,0.000009078
1048576,2.518884952,2.521199744,0.002314792,0.000009042
2097152,2.521203312,2.525887456,0.004684144,0.000009149
4096,2.525892272,2.525971240,0.000078968,0.000078968
8192,2.525975128,2.526055320,0.000080192,0.000040096
16384,2.526059032,2.526157864,0.000098832,0.000024708
32768,2.526161352,2.526283880,0.000122528,0.000015316
65536,2.526287192,2.526477568,0.000190376,0.000011898
131072,2.526480712,2.527041376,0.000560664,0.000017521
262144,2.527044768,2.527889408,0.000844640,0.000013197
524288,2.527892984,2.529048776,0.001155792,0.000009030
1048576,2.529052072,2.531366232,0.002314160,0.000009040
2097152,2.531370160,2.536152648,0.004782488,0.000009341
4096,2.536157384,2.536238304,0.000080920,0.000080920
8192,2.536241856,2.536322168,0.000080312,0.000040156
16384,2.536325912,2.536423184,0.000097272,0.000024318
32768,2.536426352,2.536547776,0.000121424,0.000015178
65536,2.536551240,2.536743816,0.000192576,0.000012036
131072,2.536746888,2.537043872,0.000296984,0.000009281
262144,2.537046712,2.537628968,0.000582256,0.000009098
524288,2.537632696,2.538796776,0.001164080,0.000009094
1048576,2.538800680,2.541107088,0.002306408,0.000009009
2097152,2.541111232,2.545775272,0.004664040,0.000009109
4096,2.545779192,2.545929720,0.000150528,0.000150528
8192,2.545933680,2.546016504,0.000082824,0.000041412
16384,2.546019696,2.546257680,0.000237984,0.000059496
32768,2.546261328,2.546402784,0.000141456,0.000017682
65536,2.546406032,2.546578360,0.000172328,0.000010770
131072,2.546581824,2.546876640,0.000294816,0.000009213
262144,2.546879824,2.547466280,0.000586456,0.000009163
524288,2.547469776,2.548627984,0.001158208,0.000009049
1048576,2.548631472,2.550956376,0.002324904,0.000009082
2097152,2.550959688,2.555620512,0.004660824,0.000009103
4096,2.555624736,2.555780528,0.000155792,0.000155792
8192,2.555784232,2.555873200,0.000088968,0.000044484
16384,2.555877336,2.555977432,0.000100096,0.000025024
32768,2.555980856,2.556103752,0.000122896,0.000015362
65536,2.556107024,2.556297872,0.000190848,0.000011928
131072,2.556301200,2.556597560,0.000296360,0.000009261
262144,2.556600640,2.557183096,0.000582456,0.000009101
524288,2.557186784,2.558337856,0.001151072,0.000008993
1048576,2.558341296,2.560665104,0.002323808,0.000009077
2097152,2.560669152,2.565282136,0.004612984,0.000009010
4096,2.565286016,2.565362200,0.000076184,0.000076184
8192,2.565365384,2.565445232,0.000079848,0.000039924
16384,2.565448192,2.565596992,0.000148800,0.000037200
32768,2.565601096,2.565735384,0.000134288,0.000016786
65536,2.565739752,2.565933088,0.000193336,0.000012084
131072,2.565936736,2.566232072,0.000295336,0.000009229
262144,2.566235592,2.566817208,0.000581616,0.000009088
524288,2.566820576,2.567978672,0.001158096,0.000009048
1048576,2.567982624,2.570280504,0.002297880,0.000008976
2097152,2.570283936,2.574882160,0.004598224,0.000008981
4096,2.574885504,2.574958592,0.000073088,0.000073088
8192,2.574961816,2.575042296,0.000080480,0.000040240
16384,2.575045240,2.575158672,0.000113432,0.000028358
32768,2.575161944,2.575284360,0.000122416,0.000015302
65536,2.575287848,2.575478584,0.000190736,0.000011921
131072,2.575482352,2.575860776,0.000378424,0.000011826
262144,2.575865528,2.576468112,0.000602584,0.000009415
524288,2.576471944,2.577634992,0.001163048,0.000009086
1048576,2.577638448,2.580490568,0.002852120,0.000011141
2097152,2.580494040,2.585117800,0.004623760,0.000009031
4096,2.585122144,2.585197648,0.000075504,0.000075504
8192,2.585200880,2.585280640,0.000079760,0.000039880
16384,2.585284432,2.585396496,0.000112064,0.000028016
32768,2.585399968,2.585571264,0.000171296,0.000021412
65536,2.585575648,2.585781856,0.000206208,0.000012888
131072,2.585786376,2.586084344,0.000297968,0.000009311
262144,2.586088304,2.586673352,0.000585048,0.000009141
524288,2.586677128,2.587827656,0.001150528,0.000008989
1048576,2.587831816,2.590156760,0.002324944,0.000009082
2097152,2.590160760,2.594493984,0.004333224,0.000008463
4096,2.594498400,2.594575744,0.000077344,0.000077344
8192,2.594579488,2.594661840,0.000082352,0.000041176
16384,2.594665328,2.594759280,0.000093952,0.000023488
32768,2.594762664,2.594882144,0.000119480,0.000014935
65536,2.594885624,2.595073832,0.000188208,0.000011763
131072,2.595077576,2.595370416,0.000292840,0.000009151
262144,2.595373568,2.595980728,0.000607160,0.000009487
524288,2.595984568,2.597150720,0.001166152,0.000009111
1048576,2.597154704,2.599329608,0.002174904,0.000008496
2097152,2.599333248,2.603943728,0.004610480,0.000009005
4096,2.603947976,2.604021312,0.000073336,0.000073336
8192,2.604025312,2.604105856,0.000080544,0.000040272
16384,2.604109128,2.604203336,0.000094208,0.000023552
32768,2.604206672,2.604327168,0.000120496,0.000015062
65536,2.604330456,2.604502736,0.000172280,0.000010768
131072,2.604506040,2.604800576,0.000294536,0.000009204
262144,2.604803672,2.605702816,0.000899144,0.000014049
524288,2.605706888,2.606873664,0.001166776,0.000009115
1048576,2.606877832,2.609185704,0.002307872,0.000009015
2097152,2.609189504,2.613818992,0.004629488,0.000009042
4096,2.613823504,2.613897120,0.000073616,0.000073616
8192,2.613901040,2.613981720,0.000080680,0.000040340
16384,2.613985272,2.614081360,0.000096088,0.000024022
32768,2.614084552,2.614205128,0.000120576,0.000015072
65536,2.614208456,2.614399184,0.000190728,0.000011920
131072,2.614402760,2.614696136,0.000293376,0.000009168
262144,2.614699432,2.615277496,0.000578064,0.000009032
524288,2.615281064,2.616494024,0.001212960,0.000009476
1048576,2.616497688,2.618796112,0.002298424,0.000008978
2097152,2.618799648,2.623430912,0.004631264,0.000009045
4096,2.623434952,2.623510160,0.000075208,0.000075208
8192,2.623514144,2.623597072,0.000082928,0.000041464
16384,2.623600376,2.623698256,0.000097880,0.000024470
32768,2.623701576,2.623823296,0.000121720,0.000015215
65536,2.623826672,2.624015216,0.000188544,0.000011784
131072,2.624018912,2.624314920,0.000296008,0.000009250
262144,2.624317800,2.624902568,0.000584768,0.000009137
524288,2.624905888,2.626161056,0.001255168,0.000009806
1048576,2.626164568,2.628479432,0.002314864,0.000009042
2097152,2.628484056,2.633148032,0.004663976,0.000009109
4096,2.633153088,2.633235760,0.000082672,0.000082672
8192,2.633239768,2.633323056,0.000083288,0.000041644
16384,2.633326376,2.633536416,0.000210040,0.000052510
32768,2.633539944,2.633663200,0.000123256,0.000015407
65536,2.633666240,2.633840208,0.000173968,0.000010873
131072,2.633843160,2.634138776,0.000295616,0.000009238
262144,2.634142240,2.634722872,0.000580632,0.000009072
524288,2.634726160,2.635921240,0.001195080,0.000009337
1048576,2.635926000,2.638295872,0.002369872,0.000009257
2097152,2.638301240,2.642945176,0.004643936,0.000009070
4096,2.642948992,2.643024400,0.000075408,0.000075408
8192,2.643028560,2.643111296,0.000082736,0.000041368
16384,2.643115040,2.643212240,0.000097200,0.000024300
32768,2.643215688,2.643462600,0.000246912,0.000030864
65536,2.643465720,2.643638504,0.000172784,0.000010799
131072,2.643641784,2.643937928,0.000296144,0.000009254
262144,2.643941320,2.644523040,0.000581720,0.000009089
524288,2.644526008,2.645709424,0.001183416,0.000009245
1048576,2.645713528,2.648073984,0.002360456,0.000009221
2097152,2.648077744,2.652684104,0.004606360,0.000008997
4096,2.652688104,2.652761352,0.000073248,0.000073248
8192,2.652764688,2.652844680,0.000079992,0.000039996
16384,2.652848112,2.652942176,0.000094064,0.000023516
32768,2.652946000,2.653067736,0.000121736,0.000015217
